timestamp,open,high,low,close,volume
2024-01-01T00:00:00Z,42010.99,42089.18,41961.95,41964.23,1051.68
2024-01-01T01:00:00Z,41968.18,42010.61,41830.91,41998.97,1092.35
2024-01-01T02:00:00Z,41992.57,42011.01,41944.90,41975.48,1138.25
2024-01-01T03:00:00Z,41999.08,41999.88,41991.46,41994.79,1219.44
2024-01-01T04:00:00Z,42009.25,42068.36,41911.03,41939.31,1105.24
2024-01-01T05:00:00Z,41938.12,42000.75,41885.47,41912.69,1178.30
2024-01-01T06:00:00Z,41926.56,42009.91,41857.42,41973.86,1386.18
2024-01-01T07:00:00Z,41978.38,42100.42,41925.98,41979.39,1164.68
2024-01-01T08:00:00Z,41972.99,41986.99,41952.24,41958.55,1135.45
2024-01-01T09:00:00Z,41982.40,42045.95,41978.33,42025.86,1397.38
2024-01-01T10:00:00Z,42046.25,42120.02,41959.46,42088.88,1196.21
2024-01-01T11:00:00Z,42082.45,42171.39,42012.13,42084.80,1064.94
2024-01-01T12:00:00Z,42102.92,42113.00,42026.90,42068.05,1481.89
2024-01-01T13:00:00Z,42058.45,42244.50,42056.86,42091.58,1276.76
2024-01-01T14:00:00Z,42107.21,42140.49,41959.66,42131.41,1487.99
2024-01-01T15:00:00Z,42139.75,42159.95,42111.04,42148.66,1086.16
2024-01-01T16:00:00Z,42149.50,42276.03,42040.58,42115.58,1006.08
2024-01-01T17:00:00Z,42137.77,42162.52,42135.35,42149.27,1220.56
2024-01-01T18:00:00Z,42156.91,42271.94,42039.16,42096.90,1321.34
2024-01-01T19:00:00Z,42116.64,42227.85,42083.31,42092.50,1276.21
2024-01-01T20:00:00Z,42094.14,42178.72,42070.12,42143.00,1423.20
2024-01-01T21:00:00Z,42154.78,42192.68,42069.50,42134.62,1040.90
2024-01-01T22:00:00Z,42144.00,42145.58,42114.00,42114.96,1282.16
2024-01-01T23:00:00Z,42105.68,42163.56,42011.09,42120.15,1330.60
2024-01-02T00:00:00Z,42138.36,42232.54,42082.10,42127.28,1097.03
2024-01-02T01:00:00Z,42139.90,42185.05,42082.49,42101.55,1456.48
2024-01-02T02:00:00Z,42128.88,42180.38,42089.69,42173.97,1203.17
2024-01-02T03:00:00Z,42205.19,42280.09,42166.21,42247.64,2215.47
2024-01-02T04:00:00Z,42258.24,42392.36,42090.61,42180.23,1162.24
2024-01-02T05:00:00Z,42201.41,42340.90,42104.20,42304.82,1300.27
2024-01-02T06:00:00Z,42310.46,42399.48,42261.11,42394.53,1355.16
2024-01-02T07:00:00Z,42392.67,42409.42,42314.69,42337.54,1129.48
2024-01-02T08:00:00Z,42362.67,42405.30,42305.43,42342.97,1154.70
2024-01-02T09:00:00Z,42338.29,42434.56,42236.36,42349.79,1050.96
2024-01-02T10:00:00Z,42359.34,42431.23,42258.75,42293.65,1317.76
2024-01-02T11:00:00Z,42302.82,42336.61,42269.03,42303.04,1394.29
2024-01-02T12:00:00Z,42289.09,42456.84,42206.80,42406.86,1279.90
2024-01-02T13:00:00Z,42406.82,42454.55,42378.86,42393.14,1068.49
2024-01-02T14:00:00Z,42419.58,42526.57,42267.80,42368.62,1164.35
2024-01-02T15:00:00Z,42375.54,42404.61,42352.20,42385.07,1258.11
2024-01-02T16:00:00Z,42393.47,42553.36,42343.27,42511.78,1321.20
2024-01-02T17:00:00Z,42511.00,42633.05,42467.86,42601.49,1221.33
2024-01-02T18:00:00Z,42626.07,42631.87,42591.21,42595.27,1377.96
2024-01-02T19:00:00Z,42591.95,42681.86,42494.92,42594.13,1448.32
2024-01-02T20:00:00Z,42600.32,42744.15,42476.11,42549.97,1464.66
2024-01-02T21:00:00Z,42549.93,42559.76,42439.90,42471.95,1382.37
2024-01-02T22:00:00Z,42469.82,42553.62,42329.89,42392.25,1454.83
2024-01-02T23:00:00Z,42409.00,42436.12,42377.97,42394.57,1245.19
2024-01-03T00:00:00Z,42425.89,42501.83,42398.63,42473.22,1991.61
2024-01-03T01:00:00Z,42468.54,42577.88,42364.77,42547.49,1297.21
2024-01-03T02:00:00Z,42542.68,42608.08,42491.69,42581.70,1357.67
2024-01-03T03:00:00Z,42586.64,42604.19,42485.88,42519.64,1455.87
2024-01-03T04:00:00Z,42511.62,42517.82,42399.41,42427.41,1310.83
2024-01-03T05:00:00Z,42416.84,42566.16,42266.31,42410.32,1023.93
2024-01-03T06:00:00Z,42437.80,42514.66,42290.55,42336.02,1186.19
2024-01-03T07:00:00Z,42343.71,42438.47,42276.13,42362.92,1360.68
2024-01-03T08:00:00Z,42379.83,42420.02,42360.34,42375.00,1104.71
2024-01-03T09:00:00Z,42364.27,42415.55,42295.70,42317.66,1348.53
2024-01-03T10:00:00Z,42343.23,42362.42,42243.08,42295.13,1057.14
